name	address	latitude	longitude	phone	workingTime	province
LiveBank Cổ Nhuế Bắc Từ Liêm (CRM/CDM)	Số 89 Cổ Nhuế, phường Cổ Nhuế, quận Bắc Từ Liêm, TP.Hà Nội	21.06082472345185	105.78169455952377	1900585885		
LiveBank Trần Cung Cầu Giấy (CRM/CDM)	Số 61 Trần Cung, phường Nghĩa Tân, quận Cầu Giấy, TP.Hà Nội	21.047672769542682	105.79002274097475	1900585885		
LiveBank Lê Văn Hiến Bắc Từ Liêm (CRM/CDM)	Số 55 Lê Văn Hiến, phường Đức Thắng, quận Bắc Từ Liêm, TP.Hà Nội	21.074125985312563	105.77449408598201	1900585885		
LiveBank Doãn Kế Thiện Cầu Giấy (CRM/CDM)	Số 35 Doãn Kế Thiện, phường Mai Dịch, quận Cầu Giấy, TP.Hà Nội	21.040891765242176	105.77929150038074	1900585885		
LiveBank CT3 Bộ Công An Phạm Văn Đồng (CRM/CDM)	Tầng 1 Chung cư CT3 Bộ Công An, đường Phạm Văn Đồng, phường Cổ Nhuế 2, quận Bắc Từ Liêm, TP.Hà Nội	21.057838571191716	105.77756584673038	1900585885		
TPBank Cầu Giấy	Số 110 Nguyễn Khánh Toàn, phường Quan Hoa, quận Cầu Giấy, TP.Hà Nội	21.0376451	105.798782	1900585885		
LiveBank Phan Văn Trường Cầu Giấy (CRM/CDM)	Số 137 Phan Văn Trường, phường Dịch Vọng Hậu, quận Cầu Giấy, TP.Hà Nội	21.041273395125465	105.7861127383179	1900585885		
LiveBank Trung Kính Cầu Giấy (CRM/CDM)	Số 110 Trung Kính, phường Yên Hòa, Quận Cầu Giấy, TP Hà Nội	21.016620727092217	105.79424790695023	1900585885		
LiveBank Lạc Long Quân Cầu Giấy (CRM/CDM)	61 Lạc Long Quân, quận Cầu Giấy, TP Hà Nội	21.05150103824812	105.80821286746755	1900585885		
LiveBank Sunshine City Bắc Từ Liêm (CRM/CDM)	Tòa S3, chung cư Sunshine City, đường Phạm Văn Đồng, phường Đông Ngạc, quận Bắc Từ Liêm, TP.Hà Nội	21.0854536710813	105.79171364279424	1900585885		
TPBank Bắc Từ Liêm	Chung cư Horizon Tower N03 T3 T4, Xuân Đỉnh, Bắc Từ Liêm, Hà Nội 100000, Vietnam	21.06531826369462	105.79789139629808	1900585885		
LiveBank Dương Đình Nghệ Cầu Giấy (CRM/CDM)	Lô E2 đường Dương Đình Nghệ, phường Yên Hòa, quận Cầu Giấy, TP.Hà Nội	21.0194515319307	105.784250135142	1900585885		
TPBank LiveBank FPT Phạm Văn Bạch Cầu Giấy (CRM/CDM)	Sảnh Tòa nhà FPT Tower, số 10 Phạm Văn Bạch, phường Dịch Vọng, quận Cầu Giấy, TP.Hà Nội	21.0271479	105.7863023	1900585885		
LiveBank Dương Quảng Hàm Cầu Giấy (CRM/CDM)	Số 45 Dương Quảng Hàm, phường Quan Hoa, quận Cầu Giấy, TP.Hà Nội	21.0342081579068	105.799210628376	1900585885		
LiveBank Mai Dịch Cầu Giấy (CRM/CDM)	Số 86 Mai Dịch, phường Mai Dịch, quận Cầu Giấy, TP.Hà Nội	21.0414028287644	105.774957835859	1900585885		
TPBank Trung Hòa Nhân Chính	Tầng 1, tòa nhà 24T1, Khu đô thị mới Trung Hòa &ndash; Nhân Chính, phường Trung Hoà, quận Cầu Giấy, TP.Hà Nội	21.0085138	105.8018727	1900585885		
LiveBank Chung cư Euro Window Đông Anh (CRM/CDM)	Chung cư Euro Window RiverPark, Shophouse P208, Đông Hội, Đông Anh, Hà Nội, Vietnam	21.078873147887112	105.87452277190842	1900585885		
LiveBank Xã Đàn Đống Đa (CRM/CDM)	Số 242 Xã Đàn, phường Ô Chợ Dừa, quận Đống Đa, TP.Hà Nội	21.0123889488563	105.836350801159	1900585885		
TPBank Đống Đa	Số 95 Hoàng Cầu, Ô Chợ Dừa, Đống Đa, Hà Nội	21.016182394668	105.823011780548	1900585885		
LiveBank Khâm Thiên Đống Đa (CRM/CDM)	Số 44 Khâm Thiên, phường Khâm Thiên, quận Đống Đa, TP.Hà Nội	21.0190324781794	105.838876885545	1900585885		
LiveBank Thái Thịnh Đống Đa (CRM/CDM)	Số 41A Thái Thịnh, phường Ngã Tư Sở, quận Đống Đa, TP.Hà Nội	21.0077323566972	105.82101549463	1900585885		
LiveBank Khương Thượng Đống Đa (CRM/CDM)	Số 70 Khương Thượng, phường Khương Thượng, quận Đống Đa, TP.Hà Nội	21.0051616107849	105.825863448845	1900585885		
LiveBank Hào Nam Đống Đa (CRM/CDM)	Số 146 Hào Nam, phường Cát Linh, quận Đống Đa, TP.Hà Nội	21.0255524151929	105.8276627075203	1900585885		
LiveBank Chùa Láng Đống Đa (CRM/CDM)	Số 177 Chùa Láng, phường Chùa Láng, quận Đống Đa, TP.Hà Nội	21.0230115886282	105.801509817567	1900585885		
LiveBank Thành Công Đống Đa (CRM/CDM)	Số 17 Thành Công, phường Thành Công, quận Đống Đa, TP.Hà Nội	21.0232983036802	105.816224641949	1900585885		
LiveBank Đê La Thành Đống Đa (CRM/CDM)	Số 416 Đê La Thành, phường Ô Chợ Dừa, quận Đống Đa, TP.Hà Nội	21.022961843515	105.822351888113	1900585885		
LiveBank Nguyên Hồng Đống Đa (CRM/CDM)	Số 28 Nguyên Hồng, phường Láng Hạ, quận Đống Đa, TP.Hà Nội	21.0171128082444	105.811075494483	1900585885		
LiveBank Ngô Xuân Quảng Gia Lâm (CRM/CDM)	Số 42 Ngô Xuân Quảng, thị trấn Trâu Quỳ, huyện Gia Lâm, TP.Hà Nội	21.0139198802341	105.936314387575	1900585885		
LiveBank Dương Nội Hà Đông (CRM/CDM)	Tòa CT7J, Khu đô thị Dương Nội, đường Lê Văn Lương kéo dài, phường Yên Nghĩa, quận Hà Đông, TP.Hà Nội	20.963420089049	105.748920726559	1900585885		
LiveBank Xa La Hà Đông (CRM/CDM)	Lô số 6 BT12, khu đô thị Xa La, phường Phúc La, quận Hà Đông, TP.Hà Nội	20.9626899364764	105.793079834842	1900585885		
LiveBank Nguyễn Khuyến Hà Đông (CRM/CDM)	Số 44 Nguyễn Khuyến, phường Văn Quán, quận Hà Đông, TP.Hà Nội	20.9774965163358	105.787827641919	1900585885		
LiveBank Nguyễn Văn Lộc Hà Đông (CRM/CDM)	Số 61 - LK5A, phố Nguyễn Văn Lộc, Làng Việt Kiều Châu Âu, phường Mộ Lao, quận Hà Đông, TP.Hà Nội	20.9853229874742	105.786237845897	1900585885		
LiveBank K Park Hà Đông (CRM/CDM)	Shophouse số SH08, khu đô thị K Park, đường Lê Trọng Tấn, phường Phúc La, quận Hà Đông, TP.Hà Nội	20.9592895185591	105.767309530326	1900585885		
LiveBank The Vesta Hà Đông (CRM/CDM)	Kiot số 10 toà V3, khu đô thị The Vesta, phường Phú Lâm, quận Hà Đông, TP.Hà Nội	20.9468531269864	105.756258822227	1900585885		
LiveBank Aeon Mall Hà Đông (CRM/CDM)	Sảnh Tương Lai, TTTM Aeon Mall Hà Đông, phường Dương Nội, quận Hà Đông, TP.Hà Nội	20.9889443323764	105.750250642768	1900585885		
TPBank Thành Đô	Tầng 1, Khối nhà 2 (tháp B), Tòa nhà CC số 7 , 197 Trần Phú, Hà Đông, Hà Nội	20.9847939645353	105.794033712893	1900585885		
LiveBank The Pride Hải Phát (CRM/CDM)	Shophouse tòa nhà CT1, chung cư The Pride Hải Phát, đường Tố Hữu, phường La Khê, quận Hà Đông, TP.Hà Nội	20.9726060681	105.758513095565	1900585885		
TPBank Vạn Phúc	Khu nhà ở Ngân Hà Vạn Phúc, phường Vạn Phúc, quận Hà Đông, TP.Hà Nội	20.984947984541	105.775965343715	1900585885		
LiveBank Quang Trung Hà Đông (CRM/CDM)	Số 336 Quang Trung, phường Quang Trung, quận Hà Đông, TP.Hà Nội	20.9639447905861	105.766545128675	1900585885		
LiveBank Lê Hồng Phong Hà Đông (CRM/CDM)	Số 33 Lê Hồng Phong, phường Nguyễn Trãi, quận Hà Đông, TP.Hà Nội	20.9692732196412	105.778146270881	1900585885		
LiveBank Hồ Gươm Plaza Hà Đông (CRM/CDM)	Kios 2S16, TTTM TOPS Hà Đông, đường Vũ Trọng Khánh, phường Mộ Lao, quận Hà Đông, TP.Hà Nội	20.9788405008534	105.78538482163	1900585885		
LiveBank Times City Hai Bà Trưng (CRM/CDM)	Shophouse B05, Khu đô thị Times City, số 458 Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, TP.Hà Nội	20.9965548063513	105.870195262802	1900585885		
LiveBank Lò Đúc Hai Bà Trưng (CRM/CDM)	Số 184 Lò Đúc, phường Đống Mác, quận Hai Bà Trưng, TP.Hà Nội	21.0110747371302	105.859741674312	1900585885		
TPBank Hai Bà Trưng	Số 300-302 Trần Khát Chân, phường Thanh Nhàn, quận Hai Bà Trưng, TP.Hà Nội	21.01318	105.85896	1900585885		
LiveBank Lạc Trung Hai Bà Trưng (CRM/CDM)	Số 218 Lạc Trung, phường Vĩnh Tuy, quận Hai Bà Trưng, TP.Hà Nội	21.0030223947417	105.866494427899	1900585885		
TPBank Hồng Hà	Số 44 Lê Ngọc Hân, phường Phạm Đình Hổ, quận Hai Bà Trưng, TP.Hà Nội	21.0159581687586	105.855064744129	1900585885		
LiveBank Bạch Mai Hai Bà Trưng (CRM/CDM)	Số 153A Bạch Mai, phường Thanh Nhàn, quận Hai Bà Trưng, TP.Hà Nội	21.0056489010434	105.851262396272	1900585885		
LiveBank Trương Định Hai Bà Trưng (CRM/CDM)	Số 22 Trương Định, phường Trương Định, quận Hai Bà Trưng, TP.Hà Nội	20.9953106778674	105.849751656562	1900585885		
LiveBank Thanh Nhàn Hai Bà Trưng (CRM/CDM)	Số 215 Thanh Nhàn, phường Thanh Nhàn, quận Hai Bà Trưng, TP.Hà Nội	21.0027349131835	105.855051333012	1900585885		
LiveBank Phố Vọng Hai Bà Trưng (CRM/CDM)	Số 235 Phố Vọng, phường Đồng Tâm, quận Hai Bà Trưng, TP.Hà Nội	20.9954938733912	105.842905107195	1900585885		
LiveBank Imperia Sky Garden Hai Bà Trưng (CRM/CDM)	Kiosk D16 chung cư Imperia Sky Garden, đường Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, TP.Hà Nội	20.9987168779923	105.865935138986	1900585885		
LiveBank Trần Đại Nghĩa Hai Bà Trưng (CRM/CDM)	Số 163 Trần Đại Nghĩa, phường Bách Khoa, quận Hai Bà Trưng, TP.Hà Nội	21.0010764818866	105.845373385957	1900585885		
LiveBank Park Hill Hai Bà Trưng (CRM/CDM)	Tầng 1 P05S04, tòa Park Hill 5, KĐT Times City, số 458 Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, TP.Hà Nội	20.9910216053183	105.869325276584	1900585885		
TPBank Vĩnh Tuy	Số 349 Minh Khai, phường Vĩnh Tuy, quận Hai Bà Trưng, TP.Hà Nội	20.9975694	105.8650482	1900585885		
LiveBank Nguyễn Huy Tự Hai Bà Trưng (CRM/CDM)	Số 2 Nguyễn Huy Tự, phường Bạch Đằng, quận Hai Bà Trưng, TP.Hà Nội	21.0142157	105.8600054	1900585885		
TPBank Nam Hà Nội	Số 236 Lê Thanh Nghị, phường Đồng Tâm, quận Hai Bà Trưng, TP.Hà Nội	21.0020386042478	105.842675899908	1900585885		
LiveBank CC Gemek Hoài Đức (CRM/CDM)	Kiot số L1-29 chung cư Gemek, đường Lê Trọng Tấn, xã An Khánh, huyện Hoài Đức, TP.Hà Nội	21.0032547449366	105.732365291495	1900585885		
LiveBank CC Thăng Long Victory Hoài Đức (CRM/CDM)	Shophouse chung cư Thăng Long Victory, xã An Khánh, huyện Hoài Đức, TP.Hà Nội	21.0089350828462	105.720825307464	1900585885		
TPBank Hội sở	Số 57 Lý Thường Kiệt, phường Trần Hưng Đạo, quận Hoàn Kiếm, TP.Hà Nội	21.0239637780935	105.848353603231	1900585885		
LiveBank Bát Sứ Hoàn Kiếm (CRM/CDM)	Số 54 P. Bát Sứ, Hàng Bồ, Hoàn Kiếm, Hà Nội	21.03528143891949	105.84744460370622	1900585885		
LiveBank Đinh Liệt Hoàn Kiếm (CRM/CDM)	Số 3 Đinh Liệt, phường Hàng Bạc, quận Hoàn Kiếm, TP.Hà Nội	21.0336399336427	105.852038253565	1900585885		
LiveBank Bạch Đằng Hoàn Kiếm (CRM/CDM)	Số 39 Bạch Đằng, phường Chương Dương, quận Hoàn Kiếm, TP.Hà Nội	21.0314647001212	105.858882628826	1900585885		
TPBank Hồ Gươm	Số 12-14 Trần Nhật Duật, phường Đồng Xuân, quận Hoàn Kiếm, TP.Hà Nội	21.0391405	105.8511507	1900585885		
TPBank Kinh Đô	Tòa nhà Smile &ndash; Số 1 Nguyễn Cảnh Dị, phường Định Công, quận Hoàng Mai, TP.Hà Nội	20.978063	105.8361375	1900585885		
LiveBank Rice City Linh Đàm (CRM/CDM)	Tầng 1 tòa Trung, Chung cư Rice City Linh Đàm, phường Hoàng Liệt, quận Hoàng Mai, TP.Hà Nội	20.9635066597189	105.82314085021	1900585885		
LiveBank Định Công Hạ Hoàng Mai (CRM/CDM)	Số 203 phố Định Công Hạ, phường Định Công, quận Hoàng Mai, TP.Hà Nội	20.9844285013394	105.823946419944	1900585885		
LiveBank 112 Định Công Hoàng Mai (CRM/CDM)	Số 112 Định Công, phường Định Công, quận Hoàng Mai, TP.Hà Nội	20.984589627469	105.838098102616	1900585885		
TPBank Hoàng Mai	Tòa nhà Madarin Garden 2, số 99 Tân Mai, phường Tân Mai, quận Hoàng Mai, TP.Hà Nội	20.9839204	105.8478851	1900585885		
LiveBank Nguyễn An Ninh Hoàng Mai (CRM/CDM)	Số 109 Nguyễn An Ninh, phường Tương Mai, quận Hoàng Mai, TP.Hà Nội	20.9927121183583	105.844125615014	1900585885		
LiveBank VP5 Linh Đàm (CRM/CDM)	Kiot số 42 chung cư VP5, khu đô thị Linh Đàm, phường Hoàng Liệt, quận Hoàng Mai, TP.Hà Nội	20.9636293946383	105.831584659073	1900585885		
LiveBank Vĩnh Hưng Hoàng Mai (CRM/CDM)	Số 438 Vĩnh Hưng, phường Vĩnh Hưng, quận Hoàng Mai, TP.Hà Nội	20.9986602490124	105.879777138474	1900585885		
LiveBank Vĩnh Tuy Hoàng Mai (CRM/CDM)	Số 10 ngõ 122 Vĩnh Tuy, phường Vĩnh Tuy, quận Hoàng Mai, TP.Hà Nội	21.0010153173818	105.875593016502	1900585885		
LiveBank Kim Văn Kim Lũ Hoàng Mai (CRM/CDM)	Ki ốt số 2 toà CT12C, khu đô thị Kim Văn Kim Lũ, phường Đại Kim, quận Hoàng Mai, TP.Hà Nội	20.9723587085031	105.820373887696	1900585885		
LiveBank HH Linh Đàm Hoàng Mai (CRM/CDM)	Kiot số 46, tòa HH4B, chung cư HH Linh Đàm, phường Hoàng Liệt, quận Hoàng Mai, TP.Hà Nội	20.9630222361866	105.826114613109	1900585885		
LiveBank Nguyễn Đức Cảnh Hoàng Mai (CRM/CDM)	Số 62A Nguyễn Đức Cảnh, phường Tương Mai, quận Hoàng Mai, TP.Hà Nội	20.9872937743151	105.849849783992	1900585885		
LiveBank Mipec Long Biên (CRM/CDM)	Tầng 1 TTTM Mipec Long Biên, Số 2 đường Long Biên 2, phường Ngọc Thụy, quận Long Biên, TP.Hà Nội	21.0458001162741	105.865990077909	1900585885		
TPBank Long Biên	Số 560 Nguyễn Văn Cừ, phường Gia Thụy, quận Long Biên, TP.Hà Nội	21.0508009973815	105.884751128724	1900585885		
LiveBank Aeon Mall Long Biên (CRM/CDM)	Sảnh Đông, Trung tâm Thương mại Aeon Mall Long Biên, số 27 Đ. Cổ Linh, Long Biên, Hà Nội, Việt Nam	21.0280860599598	105.898256493389	1900585885		
LiveBank Trường Lâm Long Biên (CRM/CDM)	Số 46 Trường Lâm, phường Đức Giang, quận Long Biên, TP.Hà Nội	21.0621922079026	105.896469816673	1900585885		
LiveBank Sài Đồng Long Biên (CRM/CDM)	Số 116 Sài Đồng, phường Sài Đồng, quận Long Biên, TP.Hà Nội	21.036527194057	105.911468972635	1900585885		
LiveBank KĐT Việt Hưng Long Biên (CRM/CDM)	Số 102 K10, KĐT Việt Hưng, phường Giang Biên, quận Long Biên, TP.Hà Nội	21.0646653838551	105.908167999792	1900585885		
LiveBank Ngọc Lâm Long Biên (CRM/CDM)	Số 314 Ngọc Lâm, phường Ngọc Lâm, quận Long Biên, TP.Hà Nội	21.0475755852905	105.873310342031	1900585885		
TPBank Mỹ Đình	Toà nhà MD COMPLEX TOWER, số 68 Nguyễn Cơ Thạch, phường Cầu Diễn, quận Nam Từ Liêm, TP.Hà Nội	21.0323595482508	105.764701442424	1900585885		
LiveBank Trần Bình Cầu Giấy (CRM/CDM)	Số 99 Trần Bình, phường Mỹ Đình 2, quận Nam Từ Liêm, TP.Hà Nội	21.0305083699899	105.77643969956	1900585885		
LiveBank Mỹ Đình Nam Từ Liêm (CRM/CDM)	Số 398 đường Mỹ Đình, phường Mỹ Đình 1, quận Nam Từ Liêm, TP.Hà Nội	21.0214730410471	105.774914300901	1900585885		
LiveBank KĐT Trung Văn Nam Từ Liêm (CRM/CDM)	Tầng 1 tòa 17T2, khu đô thị Trung Văn, phường Trung Văn, quận Nam Từ Liêm, TP.Hà Nội	20.9943399057253	105.778462101719	1900585885		
LiveBank Vinhomes Green Bay Nam Từ Liêm (CRM/CDM)	Gian hàng kinh doanh số 0115, Nhà hỗn hợp cao tầng HH3 (G3), Chung cư Vinhomes Green Bay, phường Mễ Trì, quận Nam Từ Liêm, TP.Hà Nội	21.0007966893124	105.784187299543	1900585885		
LiveBank Vinhomes Smart City Nam Từ Liêm (CRM/CDM)	Shophouse số SH21 toà S2.01, khu đô thị Vinhomes Smart City, phường Tây Mỗ, quận Nam Từ Liêm, TP.Hà Nội	21.0071122506264	105.736986997715	1900585885		
LiveBank Cao Đẳng FPT Trịnh Văn Bô (CRM/CDM)	Cổng trường Cao đẳng FPT Polytechnic, đường Trịnh Văn Bô, phường Xuân Phương, quận Nam Từ Liêm, TP.Hà Nội	21.0381027380561	105.746765642328	1900585885		
TPBank Sơn Tây	Đ. Phú Hà, P. Ngô Quyền, Sơn Tây, Hà Nội, Vietnam	21.145565319123158	105.5026008583284	1900585885		
LiveBank Yên Phụ Tây Hồ (CRM/CDM)	Số 106 Yên Phụ, phường Yên Phụ, quận Tây Hồ, TP.Hà Nội	21.0532560116772	105.836880133845	1900585885		
LiveBank Xuân Đỉnh Tây Hồ (CRM/CDM)	Số 307 Xuân Đỉnh, phường Xuân Đỉnh, quận Tây Hồ, TP.Hà Nội	21.0713508724207	105.792345850634	1900585885		
TPBank Tây Hồ	D Eldorado, Toà, số 298 Đ. Võ Chí Công, Xuân La, Tây Hồ, Hà Nội	21.071068511464894	105.80946149629808	1900585885		
LiveBank An Dương Tây Hồ (CRM/CDM)	Số 32 An Dương, phường Yên Phụ, quận Tây Hồ, TP.Hà Nội	21.0513510716957	105.841080357404	1900585885		
TPBank Thanh Trì	Số 357 Ngọc Hồi, xã Ngọc Hồi, huyện Thanh Trì, TP.Hà Nội	20.9448825	105.8446954	1900585885		
LiveBank Imperia Garden Thanh Xuân (CRM/CDM)	Lô S01, Tầng 1, Khu A của Tòa nhà Imperia Garden &ndash; 203 Nguyễn Huy Tưởng, phường Thanh Xuân, quận Thanh Xuân, TP.Hà Nội	20.9978075321219	105.803358853424	1900585885		
LiveBank GoldenLand Thanh Xuân (CRM/CDM)	Tầng 1 tòa A, Chung cư GoldenLand, số 275 Nguyễn Trãi, phường Thanh Xuân Trung, quận Thanh Xuân, TP.Hà Nội	20.9931543604035	105.807907804313	1900585885		
LiveBank Khương Trung Thanh Xuân (CRM/CDM)	Số 269 Khương Trung, phường Khương Trung, quận Thanh Xuân, TP.Hà Nội	20.9951952443518	105.817434017504	1900585885		
LiveBank Ngụy Như Kontum Thanh Xuân (CRM/CDM)	Số 70 Ngụy Như Kon Tum, phường Nhân Chính, quận Thanh Xuân, TP.Hà Nội	20.9990523897591	105.800842015182	1900585885		
TPBank Thanh Xuân	Số 194 Lê Trọng Tấn, phường Khương Mai, quận Thanh Xuân, TP.Hà Nội	20.9941275565609	105.831252194036	1900585885		
TPBank Đông Đô	Tầng 1, tòa nhà Licogi 13, Khuất Duy Tiến, phường Nhân Chính, quận Thanh Xuân, TP.Hà Nội	20.9988396	105.7981149	1900585885		
LiveBank Triều Khúc Thanh Xuân (CRM/CDM)	Số 106 Triều Khúc, phường Thanh Xuân, quận Thanh Xuân, TP.Hà Nội	20.9830872255775	105.800675701726	1900585885		
LiveBank Vương Thừa Vũ Thanh Xuân (CRM/CDM)	Số 48 Vương Thừa Vũ, phường Khương Trung, quận Thanh Xuân, TP.Hà Nội	21.0000149218779	105.821967044138	1900585885		
LiveBank Trường Chinh Thanh Xuân (CRM/CDM)	Số 19/102 Trường Chinh, phường Phương Đình, quận Thanh Xuân, TP.Hà Nội	20.9989477005701	105.837716704913	1900585885		
LiveBank Nguyễn Huy Tưởng Thanh Xuân (CRM/CDM)	Số 36 Nguyễn Huy Tưởng, phường Thanh Xuân Trung, quận Thanh Xuân, TP.Hà Nội	20.9995107271122	105.80722759924	1900585885		
LiveBank Nguyễn Quý Đức Thanh Xuân (CRM/CDM)	Số 105D3 khu tập thể Thanh Xuân Bắc, đường Nguyễn Quý Đức, phường Thanh Xuân Bắc, quận Thanh Xuân, TP.Hà Nội	20.9934940896101	105.799578930635	1900585885		
TPBank Hà Thành	Số 2 Chùa Bộc, phường Quang Trung, quận Đống Đa, TP.Hà Nội	21.0065109564977	105.831079139938	1900585885		
LiveBank Khu công nghiệp Nội Bài (CRM/CDM)	Cổng khu công nghiệp Nội Bài, huyện Sóc Sơn, TP.Hà Nội	21.2347044322088	105.807720268174	1900585885		
LiveBank FPT Software Hòa Lạc (CRM/CDM)	Fville, KCNC Hòa Lạc, Km 29 Đại Lộ Thăng Long, xã Tân Xá, huyện Thạch Thất, TP.Hà Nội	21.0098588355433	105.535163264129	1900585885		
LiveBank Đại học FPT Hòa Lạc (CRM/CDM)	Khu Giáo dục và Đào tạo Khu Công nghệ cao Hòa Lạc Km 29 Đại lộ Thăng Long VN, 29km, CT03, Thạch Hoà, Thạch Thất, Hà Nội	21.003188441544477	105.6483134930742	1900585885		
LiveBank KĐT Thanh Hà Thanh Oai (CRM/CDM)	Ki ốt 02 toà HH02B khu đô thị Thanh Hà, xã Cự Khê, huyện Thanh Oai, TP.Hà Nội	20.9325176784992	105.78417754729	1900585885		
LiveBank Điện Biên Phủ Quận 1 (CRM/CDM)	Số 82 Điện Biên Phủ, phường Đa Kao, quận 1, TP.Hồ Chí Minh	10.7902803531435	106.697263398793	1900585885		
LiveBank Phạm Ngũ Lão Quận 1 (CRM/CDM)	Số 275a Phạm Ngũ Lão, phường Phạm Ngũ Lão, quận 1, TP.Hồ Chí Minh	10.7681851404347	106.692095874516	1900585885		
LiveBank Hàm Nghi Quận 1 (CRM/CDM)	Chân tòa nhà Ruby Tower, số 81-83-85 Hàm Nghi, phường Nguyễn Thái Bình, quận 1, TP.Hồ Chí Minh	10.7747153845681	106.683585828552	1900585885		
LiveBank Trần Quang Khải Quận 1 (CRM/CDM)	Số 127C Trần Quang Khải, phường Tân Định, quận 1, TP.Hồ Chí Minh	10.7918889629726	106.691907542045	1900585885		
TPBank Bến Thành	180 đường Nam Kỳ Khởi Nghĩa, Phường 6, Quận 3, Hồ Chí Minh	10.78134242051549	106.69421224232832	1900585885		
TPBank Quận 3	Số 19B&amp;19C Kỳ Đồng, phường 9, quận 3, TP.Hồ Chí Minh	10.7825290934332	106.682134976863	1900585885		
LiveBank 122 Cách mạng tháng Tám Quận 3 (CRM/CDM)	Ký túc xá SV Lào, số 122ABC Cách mạng Tháng 8, phường 7, quận 3, TP.Hồ Chí Minh	10.7771759265253	106.683091031925	1900585885		
LiveBank Lý Chính Thắng Quận 3 (CRM/CDM)	Số 77B Lý Chính Thắng, phường 8, quận 3, TP.Hồ Chí Minh	10.7895882738737	106.685765360186	1900585885		
